date,cumulative_return,sharpe_ratio,max_drawdown
2025-01-01,0.009679199752391638,-0.27561325989349805,11.458489120375237
2025-01-02,0.0013233920265048448,-0.27561325989349805,11.458489120375237
2025-01-03,-0.007070028450581314,-0.27561325989349805,11.458489120375237
2025-01-04,-0.008483642788802315,-0.27561325989349805,11.458489120375237
2025-01-05,-0.017833906519547298,-0.27561325989349805,11.458489120375237
2025-01-06,-0.0014314180485704361,-0.27561325989349805,11.458489120375237
2025-01-07,-0.0040712550862954935,-0.27561325989349805,11.458489120375237
2025-01-08,-0.02902168620332257,-0.27561325989349805,11.458489120375237
2025-01-09,-0.03615788754186623,-0.27561325989349805,11.458489120375237
2025-01-10,-0.0331559066079974,-0.27561325989349805,11.458489120375237
2025-01-11,-0.023082566915789107,-0.27561325989349805,11.458489120375237
2025-01-12,-0.020922076596104046,-0.27561325989349805,11.458489120375237
2025-01-13,-0.01918785526557239,-0.27561325989349805,11.458489120375237
2025-01-14,-0.007830586751458042,-0.27561325989349805,11.458489120375237
2025-01-15,-0.010599692637378536,-0.27561325989349805,11.458489120375237
2025-01-16,-0.020276279803622753,-0.27561325989349805,11.458489120375237
2025-01-17,-0.038349011783946965,-0.27561325989349805,11.458489120375237
2025-01-18,-0.07341532929650538,-0.27561325989349805,11.458489120375237
2025-01-19,-0.07359171575799685,-0.27561325989349805,11.458489120375237
2025-01-20,-0.10122980530432664,-0.27561325989349805,11.458489120375237
2025-01-21,-0.09916762463107569,-0.27561325989349805,11.458489120375237
2025-01-22,-0.07735608284645255,-0.27561325989349805,11.458489120375237
2025-01-23,-0.05367066927888872,-0.27561325989349805,11.458489120375237
2025-01-24,-0.05026657111861617,-0.27561325989349805,11.458489120375237
2025-01-25,-0.05196214842501328,-0.27561325989349805,11.458489120375237
2025-01-26,-0.04593569780371363,-0.27561325989349805,11.458489120375237
2025-01-27,-0.0396333059401889,-0.27561325989349805,11.458489120375237
2025-01-28,-0.026363669976033878,-0.27561325989349805,11.458489120375237
2025-01-29,-0.028626987134713195,-0.27561325989349805,11.458489120375237
2025-01-30,-0.033741271822348276,-0.27561325989349805,11.458489120375237
2025-01-31,-0.03895883281907139,-0.27561325989349805,11.458489120375237
2025-02-01,-0.04065516897592395,-0.27561325989349805,11.458489120375237
2025-02-02,-0.04841573663832923,-0.27561325989349805,11.458489120375237
2025-02-03,-0.06972215375562094,-0.27561325989349805,11.458489120375237
2025-02-04,-0.07017241208010211,-0.27561325989349805,11.458489120375237
2025-02-05,-0.06779685552739291,-0.27561325989349805,11.458489120375237
2025-02-06,-0.04554406767145999,-0.27561325989349805,11.458489120375237
2025-02-07,-0.0376547458088412,-0.27561325989349805,11.458489120375237
2025-02-08,-0.03554410619463737,-0.27561325989349805,11.458489120375237
2025-02-09,-0.027193195009476933,-0.27561325989349805,11.458489120375237
2025-02-10,-0.03660819981096242,-0.27561325989349805,11.458489120375237
2025-02-11,-0.03365084070716159,-0.27561325989349805,11.458489120375237
2025-02-12,-0.01620858160370241,-0.27561325989349805,11.458489120375237
2025-02-13,-0.030159109996426643,-0.27561325989349805,11.458489120375237
2025-02-14,-0.024000287218262428,-0.27561325989349805,11.458489120375237
2025-02-15,-0.023429655265127303,-0.27561325989349805,11.458489120375237
2025-02-16,-0.019175067823984704,-0.27561325989349805,11.458489120375237
2025-02-17,-0.025284515893166923,-0.27561325989349805,11.458489120375237
2025-02-18,-0.006105833768220166,-0.27561325989349805,11.458489120375237
2025-02-19,-0.010736030844247551,-0.27561325989349805,11.458489120375237
2025-02-20,-0.02833969771579101,-0.27561325989349805,11.458489120375237
2025-02-21,-0.032625562639011285,-0.27561325989349805,11.458489120375237
2025-02-22,-0.03791784008751614,-0.27561325989349805,11.458489120375237
2025-02-23,-0.026048043723708336,-0.27561325989349805,11.458489120375237
2025-02-24,-0.02971255008087296,-0.27561325989349805,11.458489120375237
2025-02-25,-0.014118661758459697,-0.27561325989349805,11.458489120375237
2025-02-26,-0.013567755657972662,-0.27561325989349805,11.458489120375237
2025-02-27,-0.039657414754100666,-0.27561325989349805,11.458489120375237
2025-02-28,-0.029129873733248306,-0.27561325989349805,11.458489120375237
2025-03-01,-0.009111497789551476,-0.27561325989349805,11.458489120375237
2025-03-02,-0.03450063533174936,-0.27561325989349805,11.458489120375237
2025-03-03,-0.04934603329507285,-0.27561325989349805,11.458489120375237
2025-03-04,-0.055004692820109634,-0.27561325989349805,11.458489120375237
2025-03-05,-0.06225685681280148,-0.27561325989349805,11.458489120375237
2025-03-06,-0.0701827859862802,-0.27561325989349805,11.458489120375237
2025-03-07,-0.08688027428921383,-0.27561325989349805,11.458489120375237
2025-03-08,-0.06301259837396837,-0.27561325989349805,11.458489120375237
2025-03-09,-0.06238260764340162,-0.27561325989349805,11.458489120375237
2025-03-10,-0.06403669532684741,-0.27561325989349805,11.458489120375237
2025-03-11,-0.06623726713863369,-0.27561325989349805,11.458489120375237
2025-03-12,-0.05342128260804341,-0.27561325989349805,11.458489120375237
2025-03-13,-0.06856312753652201,-0.27561325989349805,11.458489120375237
2025-03-14,-0.05515587217979395,-0.27561325989349805,11.458489120375237
2025-03-15,-0.07419972921696645,-0.27561325989349805,11.458489120375237
2025-03-16,-0.05498993978720117,-0.27561325989349805,11.458489120375237
2025-03-17,-0.05660629602052811,-0.27561325989349805,11.458489120375237
2025-03-18,-0.04816152884984165,-0.27561325989349805,11.458489120375237
2025-03-19,-0.04087643585158896,-0.27561325989349805,11.458489120375237
2025-03-20,-0.046573510383220044,-0.27561325989349805,11.458489120375237
2025-03-21,-0.045300625592373814,-0.27561325989349805,11.458489120375237
2025-03-22,-0.06711800691472236,-0.27561325989349805,11.458489120375237
2025-03-23,-0.07017669250567414,-0.27561325989349805,11.458489120375237
2025-03-24,-0.06766004174916228,-0.27561325989349805,11.458489120375237
2025-03-25,-0.08423660591164504,-0.27561325989349805,11.458489120375237
2025-03-26,-0.06831193465245872,-0.27561325989349805,11.458489120375237
2025-03-27,-0.052024421431716525,-0.27561325989349805,11.458489120375237
2025-03-28,-0.04185013573459301,-0.27561325989349805,11.458489120375237
2025-03-29,-0.04604483624721913,-0.27561325989349805,11.458489120375237
2025-03-30,-0.0335878208400686,-0.27561325989349805,11.458489120375237
2025-03-31,-0.019879952344875888,-0.27561325989349805,11.458489120375237
